id,Note,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,hyperlink,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:eating: (interaction),Prey item,Status,Class,Order,suborder,Family,subfamily,Genus,Prey.check,Check genus,Check sp.,Check (?)
18893031,S-Afr-Interactions (8-1-20),2015/11/16 5:16 PM SAST,11/16/2015,2015-11-16 15:16:00 UTC,Africa/Johannesburg,,676988,karoopixie,2018-12-08 09:10:59 UTC,2019-05-23 01:47:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18893031,https://www.inaturalist.org/observations/18893031,https://static.inaturalist.org/photos/28953112/medium.jpeg?1544259871,,gif image,"Cobra dinged by Fiscal.  Cobra had had a bit of a rough day, and was trying to get to cover to avoid further harasment.",FALSE,9,0,FALSE,,"Rietvlei nr 2, Montagu, WC",-33.75037738,20.19758571,4,,,FALSE,,,Cape Cobra,Naja nivea,Cape Cobra,Reptilia,30487,,,Removed,,,,,,,,,,
19098812,eating,29/11/2018,29/11/2018,2018-11-29 10:20:00 UTC,Africa/Johannesburg,FALSE,672744,muisvoel,2018-12-19 10:13:34 UTC,2018-12-28 15:20:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19098812,https://www.inaturalist.org/observations/19098812,https://static.inaturalist.org/photos/29309303/medium.jpg?1545214311,,2018-11-(28-29) Haarwegskloof to Bredasdorp,,FALSE,7,0,FALSE,,Farm bordering R309,-34.3938888,20.1466666,20,,,FALSE,,manual,Egg-eating Snake,Dasypeltis scabra,Egg-eating Snake,Reptilia,26717,,,Removed,,,,,,,,,,
19323035,S-Afr-Interactions (8-1-20),2018/12/30 8:33 AM SAST,12/30/2018,2018-12-30 06:33:00 UTC,Africa/Johannesburg,,662724,bushboy,2018-12-31 02:17:11 UTC,2019-01-03 05:25:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19323035,https://www.inaturalist.org/observations/19323035,https://static.inaturalist.org/photos/29707433/medium.jpeg?1546221426,,,"<h3>The worst 7 minutes of a young snake's life</h3>
See the predatory bird: https://www.inaturalist.org/observations/19322935",FALSE,2,0,FALSE,,"Scottburgh South, Scottburgh, 4180, South Africa",-30.30112736,30.74267419,4,,,FALSE,,,Bibron's Blind Snake,Afrotyphlops bibronii,Bibron's Blind Snake,Reptilia,32696,,,Removed,,,,,,,,,,
19376744,S-Afr-Interactions (8-1-20),2019-01-02 4:39:01 PM SAST,01/02/2019,2019-01-02 14:39:01 UTC,Africa/Johannesburg,,528390,sallyslak,2019-01-02 15:46:35 UTC,2019-01-10 10:05:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19376744,https://www.inaturalist.org/observations/19376744,https://static.inaturalist.org/photos/30089861/medium.jpeg?1547114698,,,Intertwined on raspberry bush,FALSE,3,0,FALSE,2,"Unnamed Road, South Africa",-33.96666718,22.09083366,,,,FALSE,gps,gps,Boomslang,Dispholidus typus,Boomslang,Reptilia,30358,,,Removed,,,,,,,,,,
19439327,feeding,Tue Dec 18 2018 06:01:30 GMT+0200 (GMT+2),18/12/2018,2018-12-18 04:01:30 UTC,Africa/Johannesburg,,1118219,sakevwyk,2019-01-05 10:35:24 UTC,2019-08-10 08:37:04 UTC,research,,https://www.inaturalist.org/observations/19439327,https://www.inaturalist.org/observations/19439327,https://static.inaturalist.org/photos/29905337/medium.jpg?1546684556,,,DOR. Was busy feeding on a frog.,FALSE,4,0,FALSE,3,"Nkangala, , MP, ZA",-25.440895,30.0796805,344,,,FALSE,,,Common Brown Water Snake,Lycodonomorphus rufulus,Common Brown Water Snake,Reptilia,29536,,,Removed,,,,,,,,,,
19439327,S-Afr-Interactions (8-1-20),Tue Dec 18 2018 06:01:30 GMT+0200 (GMT+2),12/18/2018,2018-12-18 04:01:30 UTC,Africa/Johannesburg,,1118219,sakevwyk,2019-01-05 10:35:24 UTC,2019-08-10 08:37:04 UTC,research,,https://www.inaturalist.org/observations/19439327,https://www.inaturalist.org/observations/19439327,https://static.inaturalist.org/photos/29905337/medium.jpg?1546684556,,,DOR. Was busy feeding on a frog.,FALSE,4,0,FALSE,3,"Nkangala, , MP, ZA",-25.440895,30.0796805,344,,,FALSE,,,Common Brown Water Snake,Lycodonomorphus rufulus,Common Brown Water Snake,Reptilia,29536,https://www.inaturalist.org/observations/19553187,Amietia delalandii,Included,Amphibia,Anura,,Pyxicephalidae,,Amietia,1,1,0,0
19593158,eating,Fri Dec 21 2018 16:49:52 GMT+0200 (GMT+2),21/12/2018,2018-12-21 14:49:52 UTC,Africa/Johannesburg,,1118219,sakevwyk,2019-01-12 18:41:26 UTC,2019-03-14 04:40:10 UTC,research,,https://www.inaturalist.org/observations/19593158,https://www.inaturalist.org/observations/19593158,https://static.inaturalist.org/photos/30163320/medium.jpg?1547318490,,,Boaedon capensis attempted to eat Acanthocercus atricollis. But did not succeed. Acanthocercus atricollis was to big to swallow.,FALSE,5,0,FALSE,3,"Pretoria, , GP, ZA",-25.35891799,28.58845417,21,,,FALSE,,,Cape House Snake,Boaedon capensis,Cape House Snake,Reptilia,539396,,,Removed,,,,,,,,,,
19593158,swallow,Fri Dec 21 2018 16:49:52 GMT+0200 (GMT+2),21/12/2018,2018-12-21 14:49:52 UTC,Africa/Johannesburg,,1118219,sakevwyk,2019-01-12 18:41:26 UTC,2019-03-14 04:40:10 UTC,research,,https://www.inaturalist.org/observations/19593158,https://www.inaturalist.org/observations/19593158,https://static.inaturalist.org/photos/30163320/medium.jpg?1547318490,,,Boaedon capensis attempted to eat Acanthocercus atricollis. But did not succeed. Acanthocercus atricollis was to big to swallow.,FALSE,5,0,FALSE,3,"Pretoria, , GP, ZA",-25.35891799,28.58845417,21,,,FALSE,,,Cape House Snake,Boaedon capensis,Cape House Snake,Reptilia,539396,,,Removed,,,,,,,,,,
19593158,S-Afr-Interactions (8-1-20),Fri Dec 21 2018 16:49:52 GMT+0200 (GMT+2),12/21/2018,2018-12-21 14:49:52 UTC,Africa/Johannesburg,,1118219,sakevwyk,2019-01-12 18:41:26 UTC,2019-03-14 04:40:10 UTC,research,,https://www.inaturalist.org/observations/19593158,https://www.inaturalist.org/observations/19593158,https://static.inaturalist.org/photos/30163320/medium.jpg?1547318490,,,Boaedon capensis attempted to eat Acanthocercus atricollis. But did not succeed. Acanthocercus atricollis was to big to swallow.,FALSE,5,0,FALSE,3,"Pretoria, , GP, ZA",-25.35891799,28.58845417,21,,,FALSE,,,Cape House Snake,Boaedon capensis,Cape House Snake,Reptilia,539396,Acanthocercus atricollis,Acanthocercus atricollis,Included,Reptilia,Squamata,Sauria,Agamidae,,Acanthocercus,1,1,0,0
19669055,eating,2019/01/15 10:09 AM SAST,15/01/2019,2019-01-15 08:09:00 UTC,Africa/Johannesburg,,662724,bushboy,2019-01-16 03:48:03 UTC,2019-01-19 04:02:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19669055,https://www.inaturalist.org/observations/19669055,https://static.inaturalist.org/photos/30292315/medium.jpeg?1547606161,,,"<h3>Whose eggs do you eat, little fella?</h3>",FALSE,5,0,FALSE,,"KwaZulu-Natal, ZA",-30.23247639,30.78356804,15,obscured,,TRUE,,,Southern Brown Egg Eater,Dasypeltis inornata,Southern Brown Egg Eater,Reptilia,26730,,,Removed,,,,,,,,,,
19734071,meal,Sat Jan 19 2019 20:39:59 GMT+0200 (GMT+2),19/01/2019,2019-01-19 18:39:59 UTC,Africa/Johannesburg,,13916,bryanmaritz,2019-01-19 18:41:31 UTC,2019-01-20 06:44:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19734071,https://www.inaturalist.org/observations/19734071,https://static.inaturalist.org/photos/30405469/medium.jpg?1547923368,,,Seems like gecko meal,FALSE,5,0,FALSE,3,"Kruger National Park, Skukuza, MP, ZA",-24.99223926,31.59239969,10,,,FALSE,,,Cape House Snake,Boaedon capensis,Cape House Snake,Reptilia,539396,,Gekkonidae,Included,Reptilia,Squamata,Sauria,Gekkonidae,,,0,0,0,0
19856579,eating,2019-01-19 10:40:40 pm GMT+02:00,19/01/2019,2019-01-19 20:40:40 UTC,Africa/Johannesburg,FALSE,1003873,carmenwarmenhove,2019-01-25 05:25:40 UTC,2019-01-26 06:57:57 UTC,research,,https://www.inaturalist.org/observations/19856579,https://www.inaturalist.org/observations/19856579,https://static.inaturalist.org/photos/30615604/medium.jpeg?1548393959,,,Released safely,FALSE,4,0,FALSE,2,"R511, Pretoria Rural, Centurion, South Africa",-25.85173416,27.99610138,,,,FALSE,gps,gps,Egg-eating Snake,Dasypeltis scabra,Egg-eating Snake,Reptilia,26717,,,Removed,,,,,,,,,,
19902004,S-Afr-Interactions (8-1-20),2011/01/04 9:38 AM SAST,01/04/2011,2011-01-04 07:38:00 UTC,Africa/Johannesburg,,681342,linkie,2019-01-27 09:43:51 UTC,2019-01-29 14:13:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19902004,https://www.inaturalist.org/observations/19902004,https://static.inaturalist.org/photos/30694655/medium.jpg?1548581542,,,The snake was really squeezing the little frog. Seems like it even squished out frog's eggs?,FALSE,3,0,FALSE,,"Harold Porter Betty's Bay, 7141, South Africa",-34.3431529,18.93486343,15,,,FALSE,,,Common Brown Water Snake,Lycodonomorphus rufulus,Common Brown Water Snake,Reptilia,29536,https://www.inaturalist.org/observations/19903184,Heleophryne purcelli,Included,Amphibia,Anura,,Heleophrynidae,,Heleophryne,1,1,0,0
19962134,prey,2019/01/29 9:29 AM SAST,29/01/2019,2019-01-29 07:29:00 UTC,Africa/Johannesburg,,662724,bushboy,2019-01-30 03:59:45 UTC,2019-01-30 17:34:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19962134,https://www.inaturalist.org/observations/19962134,https://static.inaturalist.org/photos/30801657/medium.jpeg?1548818246,,,"<h3>Sharing with Ma Stump</h3>
Missed him shooting off the top of the stump close to the Agama, but found him hiding deep within. Strange place for an arboreal snake - on an isolated stump in mowed grass far from the nearest tree. Presumably the Agama shares her stump with Geckos too.

See the resident Agama: https://www.inaturalist.org/observations/19962133. No interaction, they ignored one another, favouring different prey",FALSE,3,0,FALSE,,Scottburgh Golfcourse,-30.29428802,30.74917894,,,,FALSE,,,Spotted Bush Snake,Philothamnus semivariegatus,Spotted Bush Snake,Reptilia,29073,,,Removed,,,,,,,,,,
19985982,S-Afr-Interactions (8-1-20),2019/01/05 12:32 PM SAST,01/05/2019,2019-01-05 10:32:00 UTC,Africa/Johannesburg,,662724,bushboy,2019-01-31 10:30:47 UTC,2019-07-07 16:11:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19985982,https://www.inaturalist.org/observations/19985982,https://static.inaturalist.org/photos/30844940/medium.jpg?1548930018,,,"<h3>Jungle Geoff's Jolly Green House Snakes</h3>
Resident pair regularly collect fast food from the bird-feeder joint.
See the Sparrow here: https://www.inaturalist.org/observations/19986021

Photos kind courtesy of Geoff Nichols",FALSE,8,0,FALSE,,"Southport, Port Shepstone, 4230, South Africa",-30.67873975,30.49878314,15,,,FALSE,,,Dendroaspis angusticeps,Dendroaspis angusticeps,Eastern Green Mamba,Reptilia,30411,https://www.inaturalist.org/observations/19986021,Passer diffusus,Included,Aves,Passeriformes,,Passeridae,,Passer,1,1,0,0
20173176,predation,21/08/2017,21/08/2017,,Africa/Johannesburg,,662724,bushboy,2017-08-22 02:55:48 UTC,2019-02-07 04:11:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20173176,https://www.inaturalist.org/observations/20173176,https://static.inaturalist.org/photos/31126965/medium.jpeg?1549512635,,"Amphibians and Reptiles, Gardens","<h3>Always secure your lens-cap before attempting to measure a snake</h3><br>Gratifying to find such a sleek, large (c. 1m) predator still thriving in suburban Scottburgh.Found near gate on chilly (14 degree) night. Placid until taken into study for fotos & measurement. Hated bobbing, swaying lens-cap (pic 2) I'd failed, one handed, to secure. Puffed and hissed fit to burst, even struck out at it. Measurement, with string & ruler, hardly scientifically accurate ...Released in back bush well away from the street.",FALSE,5,0,FALSE,,Garden,-30.3011,30.74247,1,,,FALSE,,,Red-lipped Snake,Crotaphopeltis hotamboeia,Red-lipped Snake,Reptilia,82808,,,Removed,,,,,,,,,,
20205207,eating,2014/12/04 10:04 AM HST,04/12/2014,2014-12-04 20:04:00 UTC,Hawaii,FALSE,764363,kevinjolliffe,2019-02-08 17:01:33 UTC,2019-02-08 21:40:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20205207,https://www.inaturalist.org/observations/20205207,https://static.inaturalist.org/photos/31186729/medium.jpeg?1549645230,,,,FALSE,2,0,FALSE,,Drie Kuilen,-33.58385272,20.02680489,15,,,FALSE,,,Egg-eating Snake,Dasypeltis scabra,Egg-eating Snake,Reptilia,26717,,,Removed,,,,,,,,,,
20448673,meal,2019-02-18 1:08:07 PM GMT+02:00,18/02/2019,2019-02-18 11:08:07 UTC,Africa/Johannesburg,,1035830,aepafrica,2019-02-18 13:35:20 UTC,2019-02-21 03:51:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20448673,https://www.inaturalist.org/observations/20448673,https://static.inaturalist.org/photos/31573501/medium.jpeg?1550496983,,,"My husband found this common brown water snake about 500m from where the photos were taken. It was under some planting trays. It's on the skinny side. After a meal, we'll release it in a more suitable area on the property. Snake was brought to the house approximately 11:45 but couldn't take a photo until the time stamped.",FALSE,3,0,FALSE,2,"1 Steele St, Eshowe, 3815, South Africa",-28.87305641,31.47416687,,,,FALSE,gps,gps,Common Brown Water Snake,Lycodonomorphus rufulus,Common Brown Water Snake,Reptilia,29536,,,Removed,,,,,,,,,,
20949118,predation,Sat Mar 02 2019 10:13:29 GMT+0200 (GMT+2),02/03/2019,2019-03-02 08:13:29 UTC,Pretoria,,720027,tjclarke,2019-03-04 18:48:47 UTC,2019-03-06 06:00:08 UTC,research,,https://www.inaturalist.org/observations/20949118,https://www.inaturalist.org/observations/20949118,https://static.inaturalist.org/photos/32340993/medium.jpg?1551725368,,,Suspected to be killed by a raptor or predator and left here upon disturbance. ,FALSE,2,0,FALSE,3,"Indlovu DC, , KZN, ZA",-29.30967882,30.27610778,789,,,FALSE,,,Natal Black Snake,Macrelaps microlepidotus,Natal Black Snake,Reptilia,116531,,,Removed,,,,,,,,,,
20992549,eating,2019/03/05 11:22 AM SAST,05/03/2019,2019-03-05 09:22:00 UTC,Africa/Johannesburg,FALSE,528390,sallyslak,2019-03-06 09:23:46 UTC,2019-03-07 13:43:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20992549,https://www.inaturalist.org/observations/20992549,https://static.inaturalist.org/photos/32421871/medium.gif?1551864161,,,"Video:
https://youtu.be/m09UD19MWLE",FALSE,5,0,FALSE,,River road,-33.96724563,22.08869934,,,open,FALSE,,,Egg-eating Snake,Dasypeltis scabra,Egg-eating Snake,Reptilia,26717,,,Removed,,,,,,,,,,
20996653,eating,2019/03/06 11:31 AM SAST,06/03/2019,2019-03-06 09:31:00 UTC,Africa/Johannesburg,,877535,dianastuder,2019-03-06 15:17:21 UTC,2019-07-15 06:01:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20996653,https://www.inaturalist.org/observations/20996653,https://static.inaturalist.org/photos/32428017/medium.jpg?1551885074,,,snake eating lizard. Rock agama and ?? striped snake,FALSE,3,0,FALSE,,Silvermine,-34.08973168,18.42431771,83,,,FALSE,,,Karoo Sand Snake,Psammophis notostictus,Karoo Sand Snake,Reptilia,28976,,,Removed,,,,,,,,,,
21049715,prey,2019/03/06 11:44 AM +0200,06/03/2019,2019-03-06 09:44:00 UTC,Africa/Johannesburg,,973939,annemcleod,2019-03-08 13:37:11 UTC,2019-08-27 09:56:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21049715,https://www.inaturalist.org/observations/21049715,https://static.inaturalist.org/photos/32520682/medium.jpeg?1552051833,,,Striped snake with lizard prey,FALSE,3,0,FALSE,,"Silver Mine (Nature Reserve), Cape Town, South Africa",-34.09431226,18.43734201,488,,,FALSE,,,Karoo Sand Snake,Psammophis notostictus,Karoo Sand Snake,Reptilia,28976,,,Removed,,,,,,,,,,
21049715,S-Afr-Interactions (8-1-20),2019/03/06 11:44 AM +0200,03/06/2019,2019-03-06 09:44:00 UTC,Africa/Johannesburg,,973939,annemcleod,2019-03-08 13:37:11 UTC,2019-08-27 09:56:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21049715,https://www.inaturalist.org/observations/21049715,https://static.inaturalist.org/photos/32520682/medium.jpeg?1552051833,,,Striped snake with lizard prey,FALSE,3,0,FALSE,,"Silver Mine (Nature Reserve), Cape Town, South Africa",-34.09431226,18.43734201,488,,,FALSE,,,Karoo Sand Snake,Psammophis notostictus,Karoo Sand Snake,Reptilia,28976,https://www.inaturalist.org/observations/21076605,Cordylus niger,Included,Reptilia,Squamata,Sauria,Cordylidae,,Cordylus,1,1,0,0
21359817,meal,2019-03-18 5:28:35 PM GMT+02:00,18/03/2019,2019-03-18 15:28:35 UTC,Africa/Johannesburg,FALSE,1035830,aepafrica,2019-03-18 16:39:14 UTC,2019-03-31 08:24:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21359817,https://www.inaturalist.org/observations/21359817,https://static.inaturalist.org/photos/33037442/medium.jpeg?1552927193,,,Another day. Another night adder. Found in town where they are cleaning up rubble to expand a business. It had a meal it was digesting. Will release once it is fully digested. ,FALSE,8,0,FALSE,2,"13 Brockwell St, Eshowe, 3815, South Africa",-28.88583374,31.47305489,,,,FALSE,gps,gps,Rhombic Night Adder,Causus rhombeatus,Rhombic Night Adder,Reptilia,30820,,Meal,Included,,,,,,,0,0,0,0
21384382,eating,2019-03-19 1:53:04 PM GMT+02:00,19/03/2019,2019-03-19 11:53:04 UTC,Africa/Johannesburg,,1035830,aepafrica,2019-03-19 11:53:33 UTC,2019-03-22 17:02:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21384382,https://www.inaturalist.org/observations/21384382,https://static.inaturalist.org/photos/33079673/medium.jpeg?1552996429,,,This little one was caught by a friend of mine in her bathroom this morning. She messaged for an ID at approximately 5.40am and brought it over at 6. She worried about her dogs eating it. We will relocate this afternoon to a pond with lots of tadpoles.,FALSE,3,0,FALSE,2,"12 Leigh St, Eshowe, 3815, South Africa",-28.88615222,31.47127468,132,,,FALSE,gps,gps,Common Brown Water Snake,Lycodonomorphus rufulus,Common Brown Water Snake,Reptilia,29536,,,Removed,,,,,,,,,,
21592043,eating,2018/09/24 11:56 AM SAST,24/09/2018,2018-09-24 09:56:00 UTC,Africa/Johannesburg,FALSE,1443637,elmarvrooyen,2019-03-25 10:02:57 UTC,2019-06-03 13:02:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21592043,https://www.inaturalist.org/observations/21592043,https://static.inaturalist.org/photos/33423227/medium.jpg?1553508052,,,,FALSE,2,0,FALSE,,"Cape Winelands, South Africa",-33.944406,18.891087,13,,open,FALSE,,,Egg-eating Snake,Dasypeltis scabra,Egg-eating Snake,Reptilia,26717,,,Removed,,,,,,,,,,
22099673,S-Afr-Interactions (8-1-20),2008/11/17 9:40 PM PST,11/17/2008,2008-11-18 05:40:00 UTC,Pacific Time (US & Canada),,599046,hardinglee,2019-04-06 17:40:43 UTC,2019-04-14 02:43:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22099673,https://www.inaturalist.org/observations/22099673,https://static.inaturalist.org/photos/34209398/medium.jpeg?1554572310,,,"Need ID help. Blurry photo: Yellow-billed kite is attacking a large snake, which is draped over a branch, under and behind the kite.",FALSE,1,0,FALSE,,"Moremi National Park, Ngamiland East, Botswana",-19.20176846,23.21827877,1953,,,FALSE,,,Southern African Python,Python natalensis,Southern African Python,Reptilia,111451,https://www.inaturalist.org/observations/22412126,,Removed,,,,,,,,,,
